pizza_index,raw_menus,time_stamps,menus_clean,garnish,title,ingredients
146,"Pizza: Butternut squash, caramelized onion, mozzarella , Comte cheeses, rosemary oil, fresh herbs",10/26/15 6:37," butternut squash, caramelized onion, mozzarella , comte cheeses, rosemary oil, fresh herbs",,pizza,caramelized onion
146,"Pizza: Butternut squash, caramelized onion, mozzarella , Comte cheeses, rosemary oil, fresh herbs",10/26/15 6:37," butternut squash, caramelized onion, mozzarella , comte cheeses, rosemary oil, fresh herbs",,pizza,mozzarella cheese 
146,"Pizza: Butternut squash, caramelized onion, mozzarella , Comte cheeses, rosemary oil, fresh herbs",10/26/15 6:37," butternut squash, caramelized onion, mozzarella , comte cheeses, rosemary oil, fresh herbs",,pizza,comte cheese
146,"Pizza: Butternut squash, caramelized onion, mozzarella , Comte cheeses, rosemary oil, fresh herbs",10/26/15 6:37," butternut squash, caramelized onion, mozzarella , comte cheeses, rosemary oil, fresh herbs",,pizza,rosemary oil
146,"Pizza: Butternut squash, caramelized onion, mozzarella , Comte cheeses, rosemary oil, fresh herbs",10/26/15 6:37," butternut squash, caramelized onion, mozzarella , comte cheeses, rosemary oil, fresh herbs",,pizza,fresh herbs
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,broccolini
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,red onion
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,mozzarella cheese 
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,aged cheddar cheese
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,garlic olive oil
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,lemon zest
148,"Pizza: Broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",11/3/15 6:45," broccolini, red onion, mozzarella , aged cheddar cheeses, garlic olive oil, lemon zest, parsley",,pizza,parsley
150,"Pizza: Bell pepper, olive tapenade, mozzarella , Valbreso feta cheese, garlic olive oil, parsley",11/10/15 6:45," bell pepper, olive tapenade, mozzarella , valbreso feta cheese, garlic olive oil, parsley",,pizza,bell pepper
150,"Pizza: Bell pepper, olive tapenade, mozzarella , Valbreso feta cheese, garlic olive oil, parsley",11/10/15 6:45," bell pepper, olive tapenade, mozzarella , valbreso feta cheese, garlic olive oil, parsley",,pizza,olive tapenade
150,"Pizza: Bell pepper, olive tapenade, mozzarella , Valbreso feta cheese, garlic olive oil, parsley",11/10/15 6:45," bell pepper, olive tapenade, mozzarella , valbreso feta cheese, garlic olive oil, parsley",,pizza,mozzarella cheese 
150,"Pizza: Bell pepper, olive tapenade, mozzarella , Valbreso feta cheese, garlic olive oil, parsley",11/10/15 6:45," bell pepper, olive tapenade, mozzarella , valbreso feta cheese, garlic olive oil, parsley",,pizza,feta cheese
150,"Pizza: Bell pepper, olive tapenade, mozzarella , Valbreso feta cheese, garlic olive oil, parsley",11/10/15 6:45," bell pepper, olive tapenade, mozzarella , valbreso feta cheese, garlic olive oil, parsley",,pizza,garlic olive oil
150,"Pizza: Bell pepper, olive tapenade, mozzarella , Valbreso feta cheese, garlic olive oil, parsley",11/10/15 6:45," bell pepper, olive tapenade, mozzarella , valbreso feta cheese, garlic olive oil, parsley",,pizza,parsley
152,"Pizza: Bartlett pear, caramelized onion, *walnut*, mozzarella , Dunbarton blue cheese, arugula in a preserved lemon vinaigrette",11/19/15 0:22," bartlett pear, caramelized onion, *walnut*, mozzarella , dunbarton blue cheese, arugula in a preserved lemon vinaigrette",,pizza,bartlett pear
152,"Pizza: Bartlett pear, caramelized onion, *walnut*, mozzarella , Dunbarton blue cheese, arugula in a preserved lemon vinaigrette",11/19/15 0:22," bartlett pear, caramelized onion, *walnut*, mozzarella , dunbarton blue cheese, arugula in a preserved lemon vinaigrette",,pizza,caramelized onion
152,"Pizza: Bartlett pear, caramelized onion, *walnut*, mozzarella , Dunbarton blue cheese, arugula in a preserved lemon vinaigrette",11/19/15 0:22," bartlett pear, caramelized onion, *walnut*, mozzarella , dunbarton blue cheese, arugula in a preserved lemon vinaigrette",,pizza,walnut
152,"Pizza: Bartlett pear, caramelized onion, *walnut*, mozzarella , Dunbarton blue cheese, arugula in a preserved lemon vinaigrette",11/19/15 0:22," bartlett pear, caramelized onion, *walnut*, mozzarella , dunbarton blue cheese, arugula in a preserved lemon vinaigrette",,pizza,mozzarella cheese 
152,"Pizza: Bartlett pear, caramelized onion, *walnut*, mozzarella , Dunbarton blue cheese, arugula in a preserved lemon vinaigrette",11/19/15 0:22," bartlett pear, caramelized onion, *walnut*, mozzarella , dunbarton blue cheese, arugula in a preserved lemon vinaigrette",,pizza,blue cheese
152,"Pizza: Bartlett pear, caramelized onion, *walnut*, mozzarella , Dunbarton blue cheese, arugula in a preserved lemon vinaigrette",11/19/15 0:22," bartlett pear, caramelized onion, *walnut*, mozzarella , dunbarton blue cheese, arugula in a preserved lemon vinaigrette",,pizza,arugula in a preserved lemon vinaigrette
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,crushed tomato
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,red onion
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,mozzarella cheese 
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,asiago cheese
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,garlic olive oil
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,parsley 
154,"Pizza: Crushed tomato, red onion, mozzarella , aged Belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",11/27/15 16:55," crushed tomato, red onion, mozzarella , aged belgioioso asiago cheeses, garlic olive oil, parsley , oregano ",,pizza,oregano 
156,"Pizza: Red bell pepper, onion, mozzarella , Valbreso feta, kalamata olive tapenade, parsley",2/3/16 4:33," red bell pepper, onion, mozzarella , valbreso feta, kalamata olive tapenade, parsley",,pizza,red bell pepper
156,"Pizza: Red bell pepper, onion, mozzarella , Valbreso feta, kalamata olive tapenade, parsley",2/3/16 4:33," red bell pepper, onion, mozzarella , valbreso feta, kalamata olive tapenade, parsley",,pizza,onion
156,"Pizza: Red bell pepper, onion, mozzarella , Valbreso feta, kalamata olive tapenade, parsley",2/3/16 4:33," red bell pepper, onion, mozzarella , valbreso feta, kalamata olive tapenade, parsley",,pizza,mozzarella cheese 
156,"Pizza: Red bell pepper, onion, mozzarella , Valbreso feta, kalamata olive tapenade, parsley",2/3/16 4:33," red bell pepper, onion, mozzarella , valbreso feta, kalamata olive tapenade, parsley",,pizza,feta
156,"Pizza: Red bell pepper, onion, mozzarella , Valbreso feta, kalamata olive tapenade, parsley",2/3/16 4:33," red bell pepper, onion, mozzarella , valbreso feta, kalamata olive tapenade, parsley",,pizza,kalamata olive tapenade
156,"Pizza: Red bell pepper, onion, mozzarella , Valbreso feta, kalamata olive tapenade, parsley",2/3/16 4:33," red bell pepper, onion, mozzarella , valbreso feta, kalamata olive tapenade, parsley",,pizza,parsley
158,Pizza: ,3/7/16 23:20, ,,pizza,
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,cremini mushroom
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,baby spinach
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,caramelized onion
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,mozzarella cheese 
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,montalban cheese
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,pine nut
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,garlic olive oil
160,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/11/16 20:26," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,parsley
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,cremini mushroom
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,baby spinach
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,caramelized onion
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,mozzarella cheese 
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,montalban cheese
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,pine nut
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,garlic olive oil
162,"Pizza: Cremini mushroom, baby spinach, caramelized onion, mozzarella , Montalban cheese, Pine nut, garlic olive oil, parsley",3/14/16 13:55," cremini mushroom, baby spinach, caramelized onion, mozzarella , montalban cheese, pine nut, garlic olive oil, parsley",,pizza,parsley
164,Pizza: ,3/21/16 3:03, ,,pizza,
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,crushed  tomato
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,red onion
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,mozzarella cheese 
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,parmigiano-reggiano cheese
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,garlic olive oil
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,parsley
166,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",3/30/16 6:09," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,oregano
168,"Pizza: Crushed  tomato, red onion, mozzarella , Parmigiano-Reggiano cheese, garlic olive oil, parsley, oregano",4/1/16 19:53," crushed  tomato, red onion, mozzarella , parmigiano-reggiano cheese, garlic olive oil, parsley, oregano",,pizza,crushed  tomato
